scpi_name,field,old_value,new_value,unit,source_document,extract,status,comment
Cristal Rente,niveau_risque_dic,,3,1-7,IG_CR_DIC20241203.pdf,Nous avons classé ce produit dans la classe de risque 3 sur 7,verified,
Cristal Rente,duree_placement,,10,ans,IG_CR_DIC20241203.pdf,Durée de détention recommandée 10 ans,verified,
Cristal Rente,frais_souscription,,12,% TTI,IG_CRBulletin_Trimestriel2026_T1.pdf,Dont commission de souscription 12% TTI,verified,
Cristal Rente,frais_gestion,,1.12,%/an de la valeur,IG_CR_DIC20241203.pdf,"Frais de gestion et autres frais administratifs et d'exploitation ... 1,12 %",verified,Coût récurrent DIC; commission de gestion sur loyers non détaillée dans ces documents
Rivoli Avenir Patrimoine,prix_souscription,228,228,EUR,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Prix de souscription : 228,00 € par part",verified,
Rivoli Avenir Patrimoine,prix_retrait,,209.78,EUR,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Prix de retrait : 209,78 € par part",verified,
Rivoli Avenir Patrimoine,taux_distribution,3.688,3.46,%,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Taux de distribution ... 3,46 % (2025) - distribution brute 8,65 €/part / prix souscription 250 € au 01/01/2025",verified,"TD 2025 officiel = 3,46% (base 250 €); 3,79% sur le prix actuel de 228 €"
Rivoli Avenir Patrimoine,capitalisation,2927,2927,M€,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Capitalisation : 2 927 M€,verified,
Rivoli Avenir Patrimoine,tof,86.032202586,86.03,%,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"TOF 86,03 % (2nd semestre 2025)",verified,"TOF annuel 2025 = 86,67%"
Rivoli Avenir Patrimoine,endettement,93138.6,931,M€,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Endettement : 931 M€,verified,"Montant d'endettement (~31,8% de la capitalisation); ratio LTV non exprimé en %"
Rivoli Avenir Patrimoine,nb_associes,36768,36768,,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Nombre d'associés 36 768,verified,
Rivoli Avenir Patrimoine,nb_immeubles,181,181,,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Nombre d'immeubles 181,verified,
Rivoli Avenir Patrimoine,nb_locataires,,,,,Nombre total de locataires non précisé; 84 baux signés au S2 2025,manual_review,Nombre total de locataires non précisé; 84 baux signés au S2 2025
Rivoli Avenir Patrimoine,repartition_geo,,"{'Paris': 45.6, 'Île-de-France': 23.4, 'Régions (France)': 11.0, 'Allemagne': 10.4, 'Espagne': 3.7, ",%,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Paris 45,6 % / Île-de-France 23,4 % / Régions 11,0 % / Europe 20,1 % (Allemagne 10,4 % / Espagne 3,7 % / Pays-Bas 2,7 % / Belgique 0,9 % / Autriche 0,9 % / Rép.",verified,
Rivoli Avenir Patrimoine,repartition_sectorielle,"{'Bureaux': 79.1, 'Commerces': 13.9, 'Hôtels': 3.3, 'Logistique': 3.1, 'Résidences Services': 0.7}","{'Bureaux': 79.1, 'Commerces': 13.9, 'Hôtels': 3.3, 'Logistique': 3.1, 'Résidences Services': 0.7}",%,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Bureaux 79,1 % / Commerces 13,9 % / Hôtels 3,3 % / Logistique 3,1 % / Résidences Services 0,7 %",verified,
Rivoli Avenir Patrimoine,liquidite,,"673 865 parts en attente de retrait au 31/12/2025 (5,25 % du capital); fonds de remboursement de 10,",,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,"Le poids des parts en attente de retrait représente 5,25 % au 31/12/2025 ... Nombre de parts en attente de retrait 673 865",verified,"Tension de liquidité: parts en attente significatives, fonds de remboursement activé"
Rivoli Avenir Patrimoine,frequence_distribution,Trimestriel,trimestrielle,,RIVOLI AVENIR PATRIMOINE - Bulletin Semestriel 2025 S2.pdf,Distributions 2025 T1/T2/T3/T4 (versements trimestriels),verified,
Rivoli Avenir Patrimoine,sfdr_article,,8,,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,Le Produit promeut des critères ESG au sens de l'article 8 du Règlement (UE) 2019/2088,verified,
Rivoli Avenir Patrimoine,niveau_risque_dic,,4,1-7,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,Nous avons classé ce Produit dans la classe de risque 4 sur 7,verified,
Rivoli Avenir Patrimoine,duree_placement,,8,ans,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,Période de détention recommandée : 8 ans,verified,
Rivoli Avenir Patrimoine,frais_souscription,,7.993,%,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,"Coûts d'entrée 7,993 % du montant que vous payez lors de l'entrée dans cet investissement",verified,
Rivoli Avenir Patrimoine,frais_gestion,,0.89,%/an de la valeur,RIVOLI AVENIR PATRIMOINE - DIC PRIIPS 2025-07-31.pdf,"Frais de gestion et autres coûts administratifs ou d'exploitation 0,89 % de la valeur de votre investissement par an",verified,Coût récurrent DIC; commission de gestion sur loyers non détaillée dans ces documents
Primovie,prix_souscription,164,164,EUR,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Prix de souscription 164,00 €",verified,
Primovie,prix_retrait,,149.24,EUR,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Valeur de retrait 149,24 € (résidents)",verified,
Primovie,taux_distribution,4.04,4.04,%,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Taux de distribution 2025 4,04 %",verified,
Primovie,capitalisation,4200,4.2,Md€,PRAEMIA_BTI_Primovie_T1_2026.pdf,"CAPITALISATION 4,2 Mds€",verified,
Primovie,tof,94.7,94.7,%,PRAEMIA_BTI_Primovie_T1_2026.pdf,"TOF 94,7 %",verified,
Primovie,endettement,29.2,29.2,%,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Ratio des dettes et autres engagements selon la méthode de l'ASPIM : 29,2 %",verified,
Primovie,nb_associes,50122,50325,,PRAEMIA_BTI_Primovie_T1_2026.pdf,Associés 1T 2026 : 50 325,verified,
Primovie,nb_immeubles,298,298,,PRAEMIA_BTI_Primovie_T1_2026.pdf,Nombre d'actifs 298 immeubles,verified,
Primovie,nb_locataires,,,,,Non précisé; 456 baux indiqués,manual_review,Non précisé; 456 baux indiqués
Primovie,repartition_geo,,"{'France hors région parisienne': 37.5, 'Île-de-France hors Paris': 23.7, 'Allemagne': 18.5, 'Italie",%,PRAEMIA_BTI_Primovie_T1_2026.pdf,"France hors région parisienne 37,5 % / Île-de-France hors Paris 23,7 % / Allemagne 18,5 % / Italie 12,8 % / Paris 4,8 % / Espagne 2,0 % / Belgique 0,5 % / Pays-",verified,
Primovie,repartition_sectorielle,"{'Sénior': 78.6, 'Bureaux': 16.3, 'Éducation': 3.9, 'Hôtellerie': 1.2}","{'Santé / Sénior': 78.6, 'Bureaux': 16.3, 'Éducation': 3.9, 'Hôtellerie': 1.2}",%,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Santé / Sénior 78,6 % / Bureaux 16,3 % / Éducation 3,9 % / Hôtellerie 1,2 %",verified,
Primovie,liquidite,,1 438 276 parts en attente de retrait au 31/03/2026; fonds de remboursement de 15 M€ ouvert en décem,,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Au 31/03/2026, 1 438 276 parts (confirmées et non confirmées) sont en attente de retrait. La liquidité de la SCPI Primovie est par conséquent peu organisée.",verified,Tension de liquidité importante
Primovie,frequence_distribution,Trimestriel,trimestrielle,,PRAEMIA_BTI_Primovie_T1_2026.pdf,"L'acompte sur dividende versé au premier trimestre est de 1,70 € par part",verified,
Primovie,sfdr_article,,8,,PRIIPS 2 2025-04-01 DIC PRIMOVIE V1.0.pdf,"La société dispose du Label ISR ... met en œuvre une approche dite 'en amélioration de note' ... critères ESG (produit promouvant des caractéristiques E/S, arti",verified,"Article 8 (Label ISR, promotion de caractéristiques ESG); document SFDR 'ART 10' fourni"
Primovie,niveau_risque_dic,,4,1-7,PRIIPS 2 2025-04-01 DIC PRIMOVIE V1.0.pdf,Nous avons classé ce produit dans la classe de risque 4 sur 7,verified,
Primovie,duree_placement,,10,ans,PRIIPS 2 2025-04-01 DIC PRIMOVIE V1.0.pdf,L'indicateur de risque part de l'hypothèse que vous conservez le produit 10 ans (période de détention recommandée),verified,
Primovie,frais_souscription,,9,% HT,PRAEMIA_BTI_Primovie_T1_2026.pdf,"Frais de souscription : 9,00 % HT (exonérée de TVA) du prix de souscription prime d'émission incluse",verified,
Primovie,frais_gestion,,10,% HT,PRAEMIA_BTI_Primovie_T1_2026.pdf,Frais de gestion annuels : 10 % HT maximum du montant des produits locatifs encaissés (+ 5 % HT max des produits financiers nets),verified,
Praemia Hôtels Europe,prix_souscription,204,204,EUR,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Prix de souscription 204,00 €",verified,
Praemia Hôtels Europe,prix_retrait,,185.64,EUR,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Valeur de retrait 185,64 € (résidents)",verified,Retrait via fonds de remboursement décoté à 154 € (≥90% de la valeur de réalisation)
Praemia Hôtels Europe,taux_distribution,3.9,3.9,%,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Taux de distribution 2025 3,90 %",verified,
Praemia Hôtels Europe,capitalisation,252.5,252.5,M€,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"CAPITALISATION 252,5 M€",verified,
Praemia Hôtels Europe,tof,97.7,97.7,%,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"TOF 97,7 %",verified,
Praemia Hôtels Europe,endettement,30.9,30.9,%,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Ratio des dettes et autres engagements selon la méthode de l'ASPIM : 30,9 %",verified,
Praemia Hôtels Europe,nb_associes,2164,2164,,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,Associés 1T 2026 : 2 164,verified,
Praemia Hôtels Europe,nb_immeubles,117,117,,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,Nombre d'actifs 117 immeubles,verified,
Praemia Hôtels Europe,nb_locataires,,,,,Non précisé; 304 baux indiqués,manual_review,Non précisé; 304 baux indiqués
Praemia Hôtels Europe,repartition_geo,,"{'France hors région parisienne': 37.8, 'Grèce': 15.9, 'Irlande': 15.5, 'Île-de-France hors Paris': ",%,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"France hors région parisienne 37,8 % / Grèce 15,9 % / Irlande 15,5 % / Île-de-France hors Paris 12,9 % / Paris 7,9 % / Belgique 5,5 % / Espagne 4,2 % / Italie 0",verified,
Praemia Hôtels Europe,repartition_sectorielle,"{'Hôtel': 67.3, 'Résidentiel': 15.1, 'Commerce': 10, 'Mixte Résidentiel-Commerce': 7.6}","{'Hôtel': 67.3, 'Résidentiel': 15.1, 'Commerce': 10.0, 'Mixte Résidentiel / Commerce': 7.6}",%,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Hôtel 67,3 % / Résidentiel 15,1 % / Commerce 10,0 % / Mixte Résidentiel / Commerce 7,6 %",verified,
Praemia Hôtels Europe,liquidite,,"120 187 parts en attente de retrait au 31/03/2026; fonds de remboursement doté de 1,5 M€ (retrait dé",,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Au 31/03/2026, 120 187 parts (confirmées et non confirmées) sont en attente de retrait. La liquidité de la SCPI ... est par conséquent peu organisée.",verified,Tension de liquidité importante
Praemia Hôtels Europe,frequence_distribution,Trimestriel,trimestrielle,,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"L'acompte sur dividende versé pour le premier trimestre est de 1,40 € par part",verified,
Praemia Hôtels Europe,sfdr_article,,8,,Information précontractuelle art 8 SFDR Praemia Hotels Europe_10022026 - v1c.pdf,Information précontractuelle art 8 SFDR Praemia Hotels Europe,verified,
Praemia Hôtels Europe,niveau_risque_dic,,4,1-7,2025 09 17 DIC PRAEMIA HOTELS EUROPE v3 EDHEC IEIF.pdf,Nous avons classé ce produit dans la classe de risque 4 sur 7,verified,
Praemia Hôtels Europe,duree_placement,,10,ans,2025 09 17 DIC PRAEMIA HOTELS EUROPE v3 EDHEC IEIF.pdf,L'indicateur de risque part de l'hypothèse que vous conservez le produit 10 ans,verified,
Praemia Hôtels Europe,frais_souscription,,9,% HT,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,"Frais de souscription : 9,00 % HT (exonérée de TVA) du prix de souscription prime d'émission incluse",verified,
Praemia Hôtels Europe,frais_gestion,,10,% HT,PRAEMIA_BTI_Praemia_Hotels_Europe_T1_2026.pdf,Frais de gestion annuels : 10 % HT maximum du montant des produits locatifs encaissés (+ 5 % HT max des produits financiers nets),verified,
Pierval Santé,prix_souscription,204,204,EUR,BT_PIERVAL_SANTE_2026_T1.pdf,Prix de souscription : 204€,verified,
Pierval Santé,prix_retrait,,182.56,EUR,BT_PIERVAL_SANTE_2026_T1.pdf,"Valeur de retrait (4) 182,56 € ; Prix de retrait : 182,56€",verified,
Pierval Santé,prix_reconstitution,,199.2,EUR,BT_PIERVAL_SANTE_2026_T1.pdf,"Valeur de reconstitution au 31/12/2025 199,20 €",verified,
Pierval Santé,taux_distribution,4.391,4.39,%,BT_PIERVAL_SANTE_2026_T1.pdf,"Taux de distribution 2025 (3) 4,39 %",verified,
Pierval Santé,capitalisation,2500,3300,M€,BT_PIERVAL_SANTE_2026_T1.pdf,"3,3 Mds € capitalisation (au 31/03/2026)",verified,"ANOMALIE: current_value batch = 2500 M€ (2,5 Md€), mais le BT T1 2026 indique 3,3 Mds € = 3300 M€"
Pierval Santé,tof,94.59,94.59,%,BT_PIERVAL_SANTE_2026_T1.pdf,"Taux d'occupation financier 94,59% Baux standards / 5,41% En recherche de locataires",verified,
Pierval Santé,endettement,16.39,16.39,%,BT_PIERVAL_SANTE_2026_T1.pdf,"Ratio d'endettement 16,39 % (Dette financière 13,43 % + Engagement financier sur construction 2,96 %), max 40%",verified,
Pierval Santé,nb_associes,,60909,associés,BT_PIERVAL_SANTE_2026_T1.pdf,60 909 associés (chiffres clés au 31/03/2026),verified,
Pierval Santé,nb_immeubles,,252,actifs,BT_PIERVAL_SANTE_2026_T1.pdf,Nombre d'actifs 252,verified,
Pierval Santé,nb_locataires,,1005,locataires,BT_PIERVAL_SANTE_2026_T1.pdf,Nombre de locataires 1 005,verified,
Pierval Santé,repartition_geo,,,,,"9 pays cités (Italie, Portugal, Espagne, France, Allemagne, Royaume-Uni, Pays-Bas, Irlande, Canada) et 9 pourcentages (0,7% / 8,5% / 19,9% / 13,4% / 13,8% / 32,",manual_review,"9 pays cités (Italie, Portugal, Espagne, France, Allemagne, Royaume-Uni, Pays-Bas, Irlande, Canada) et 9 pourcentages (0"
Pierval Santé,repartition_sectorielle,"{'Médico-social': 71.7, 'Cliniques et soins': 20.0, 'Autres actifs santé': 8.3}","{'Secteur médico-social (EHPAD/Alzheimer, hébergement, RSS)': 71.7, 'Secteur sanitaire et soins de v",%,BT_PIERVAL_SANTE_2026_T1.pdf,"71,7% médico-social / 19,9% sanitaire et soins de ville / 8,4% autres secteurs santé (% valeur vénale hors droits)",verified,
Pierval Santé,liquidite,,"466 128 parts en attente de retrait (2,58% de la capitalisation, soit 85 M€ au 31/03/2026). Liquidit",,BT_PIERVAL_SANTE_2026_T1.pdf,"Parts en attente de retrait 466 128 (2,58 % de la capitalisation) ; Les parts en attente de retrait s'élèvent à 85 M€ au 31 mars 2026, soit 2,58 % de la capital",verified,
Pierval Santé,frequence_distribution,Trimestriel,Trimestrielle,,BT_PIERVAL_SANTE_2026_T1.pdf,"Le versement intervient trimestriellement ; acompte trimestriel 1,84 €/part (versement 30/04/2026)",verified,
Pierval Santé,sfdr_article,,8,,DIC_SCPI_PIERVAL_SANTE_202411.pdf,démarche d'investissement socialement responsable notamment dans le cadre de l'article 8 du règlement SFDR,verified,
Pierval Santé,niveau_risque_dic,,3,/7,DIC_SCPI_PIERVAL_SANTE_202411.pdf,Nous avons classé le produit dans la classe de risque 3 sur 7,verified,
Pierval Santé,duree_placement,,10,ans,DIC_SCPI_PIERVAL_SANTE_202411.pdf,Période de détention recommandée : 10 ans,verified,
Pierval Santé,frais_souscription,,10.51,%,DIC_SCPI_PIERVAL_SANTE_202411.pdf,"Coûts d'entrée 10,51% du montant que vous payez au moment de l'entrée (max) ; commission de souscription 21,44€ par part (BT)",verified,
Pierval Santé,frais_gestion,,1.22,%,DIC_SCPI_PIERVAL_SANTE_202411.pdf,"Frais de gestion et autres frais administratifs et d'exploitation 1,22% de la valeur de votre investissement par an",verified,
Patrimmo Commerce,prix_souscription,160,160,EUR,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Prix de souscription 160,00 € ; Le prix de souscription est de 160 €, dont 159 € de prime d'émission",verified,
Patrimmo Commerce,prix_retrait,,145.6,EUR,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Valeur de retrait 145,60 € (résidents)",verified,Prix de retrait standard. Retrait via fonds de remboursement spécifique = 115 € (90% de la valeur de réalisation)
Patrimmo Commerce,prix_realisation,,126.8,EUR,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Valeur de réalisation au 31/12/2025 126,80 €",verified,
Patrimmo Commerce,prix_reconstitution,,151.36,EUR,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Valeur de reconstitution au 31/12/2025 151,36 €",verified,
Patrimmo Commerce,taux_distribution,3.38,3.38,%,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Taux de distribution 2025 (2) 3,38 %",verified,
Patrimmo Commerce,capitalisation,613.7,613.7,M€,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"CAPITALISATION 613,7 M€ (1T 2026)",verified,Le capital SOCIAL a été réduit à 3 835 627 € (réduction valeur nominale AGE 04/07/2025) à ne pas confondre avec la capit
Patrimmo Commerce,tof,91,91.0,%,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"TOF* 91,0 %",verified,
Patrimmo Commerce,endettement,24.1,24.1,%,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Ratio des dettes et autres engagements selon la méthode de l'ASPIM 24,1 % (emprunts bancaires) au 31/12/2025",verified,
Patrimmo Commerce,nb_associes,6149,6149,associés,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,ASSOCIÉS 6 149 (1T 2026),verified,
Patrimmo Commerce,nb_immeubles,193,193,immeubles,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,Nombre d'actifs 193 immeubles,verified,
Patrimmo Commerce,nb_locataires,,,,,"Nombre de locataires non indiqué explicitement. Le BT mentionne 446 baux (Nombre de baux 446), ce qui n'équivaut pas au nombre de locataires.",manual_review,"Nombre de locataires non indiqué explicitement. Le BT mentionne 446 baux (Nombre de baux 446), ce qui n'équivaut pas au "
Patrimmo Commerce,repartition_geo,,"{'France hors région parisienne': 47.1, 'Paris': 14.2, 'Belgique': 13.8, 'Île-de-France hors Paris':",%,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"47,1% France hors région parisienne / 14,2% Paris / 13,8% Belgique / 12,9% Île-de-France hors Paris / 5,5% Pays-Bas / 3,9% Italie / 2,6% Allemagne (% valeur vén",verified,
Patrimmo Commerce,repartition_sectorielle,"{'Commerce': 86.7, 'Bureaux': 11.6, 'Activité-Logistique': 1.7}","{'Commerce': 86.7, 'Bureaux': 11.6, 'Activité / Logistique': 1.7}",%,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"86,7% Commerce / 11,6% Bureaux / 1,7% Activité / Logistique",verified,
Patrimmo Commerce,liquidite,,765 342 parts en attente de retrait (confirmées et non confirmées) au 31/03/2026. Liquidité peu orga,,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Au 31/03/2026, 765 342 parts (confirmées et non confirmées) sont en attente de retrait. La liquidité (...) est par conséquent peu organisée. 100 % des actifs (.",verified,
Patrimmo Commerce,frequence_distribution,Trimestriel,Trimestrielle,,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Acompte sur dividende versé au premier trimestre 1,25 € par part (versement 30/04/2026)",verified,
Patrimmo Commerce,sfdr_article,,8,,SCPI Patrimmo Commerce - DIC.pdf,La SCPI est classée « Article 8 » au sens du Règlement européen « SFDR »,verified,
Patrimmo Commerce,niveau_risque_dic,,4,/7,SCPI Patrimmo Commerce - DIC.pdf,"Nous avons classé ce produit dans la classe de risque 4 sur 7, qui est une classe de risque moyenne",verified,
Patrimmo Commerce,duree_placement,,10,ans,SCPI Patrimmo Commerce - DIC.pdf,Période de détention recommandée : 10 ans,verified,
Patrimmo Commerce,frais_souscription,,9.0,% HT,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Frais de souscription : 9,00 % HT (exonérée de TVA) maximum du prix de souscription ; DIC: Coûts d'entrée 9,9% (inclus dans le prix)",verified,
Patrimmo Commerce,frais_gestion,,10.0,% HT,PRAEMIA_BTI_Patrimmo Commerce_T1_2026.pdf,"Frais de gestion annuels : 10 % HT maximum du montant des produits locatifs encaissés (+ 5% HT max des produits financiers nets) ; DIC: frais de gestion 1,9%/an",verified,
Aestiam Agora,prix_souscription,922,922,EUR,2026-1t-bti-aestiam-agora.pdf,922 € Prix de souscription au 31/03/2026 ; dont 522 € de prime d'émission,verified,
